country,year,population,gdp,coal_prod_change_twh,coal_prod_per_capita,coal_production,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_prod_change_twh,gas_prod_per_capita,gas_production,hydro_elec_per_capita,hydro_electricity,low_carbon_elec_per_capita,low_carbon_electricity,nuclear_elec_per_capita,nuclear_electricity,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_electricity,other_renewables_elec_per_capita,primary_energy_consumption,continent
Chile,1953,7024139.0,42497267669.409,-0.795,2561.152,17.993,7.245,5.238,8039.359,1.181,0.127,111.479,0.765,438.562,3.934,-1.375,-0.022,0.0,0.0,0.525,270.072,1.886,0.063,6.42,72.147,South America
Chile,1954,7171411.0,40995408407.377,-0.438,2447.357,17.556,7.245,5.238,8039.359,1.181,0.23,141.324,0.996,438.562,3.934,-1.375,-0.022,0.0,0.0,0.724,365.444,2.61,0.063,6.42,72.147,South America
Chile,1955,7323198.0,42520997408.544,0.139,2415.566,17.695,7.245,5.238,8039.359,1.181,0.253,173.015,1.25,438.562,3.934,-1.375,-0.022,0.0,0.0,1.284,533.245,3.895,0.063,6.42,72.147,South America
Chile,1956,7480643.0,43060578523.117,-1.528,2160.402,16.168,7.245,5.238,8039.359,1.181,0.438,227.965,1.689,438.562,3.934,-1.375,-0.022,0.0,0.0,1.471,718.685,5.366,0.063,6.42,72.147,South America
Chile,1957,7641939.0,47415802148.25,-1.293,1945.469,14.875,7.245,5.238,8039.359,1.181,1.154,374.205,2.844,438.562,3.934,-1.375,-0.022,0.0,0.0,1.203,860.876,6.569,0.063,6.42,72.147,South America
Chile,1958,7806577.0,50028788243.834,-0.701,1814.547,14.174,7.245,5.238,8039.359,1.181,2.309,662.12,5.154,438.562,3.934,-1.375,-0.022,0.0,0.0,1.88,1083.532,8.449,0.063,6.42,72.147,South America
Chile,1959,7973551.0,47207248632.282,-0.499,1713.776,13.675,7.245,5.238,8039.359,1.181,1.732,865.443,6.886,438.562,3.934,-1.375,-0.022,0.0,0.0,1.308,1224.838,9.758,0.063,6.42,72.147,South America
Chile,1960,8141826.0,51234871053.799,-2.362,1388.152,11.313,7.245,5.238,8039.359,1.181,2.575,1163.806,9.462,438.562,3.934,-1.375,-0.022,0.0,0.0,1.226,1350.088,10.984,0.063,6.42,72.147,South America
Chile,1961,8313539.0,53623327501.192,2.153,1618.328,13.466,7.245,5.238,8039.359,1.181,4.365,1664.81,13.827,438.562,3.934,-1.375,-0.022,0.0,0.0,3.095,1694.431,14.079,0.063,6.42,72.147,South America
Chile,1962,8486124.0,56113214289.602,0.785,1677.829,14.252,7.245,5.238,8039.359,1.181,4.261,2133.068,18.089,438.562,3.934,-1.375,-0.022,0.0,0.0,3.691,2094.817,17.77,0.063,6.42,72.147,South America
Chile,1963,8656007.0,59602802204.609,-1.037,1525.091,13.216,7.245,5.238,8039.359,1.181,-0.439,2040.432,17.65,438.562,3.934,-1.375,-0.022,0.0,0.0,2.313,2320.806,20.082,0.063,6.42,72.147,South America
Chile,1964,8825044.0,60817662837.995,0.665,1571.113,13.881,7.245,5.238,8039.359,1.181,-2.68,1697.666,14.971,438.562,3.934,-1.375,-0.022,0.0,0.0,0.724,2358.354,20.806,0.063,6.42,72.147,South America
Chile,1965,8994942.0,61180210802.52,-0.373,1499.891,13.509,7.245,5.238,8039.359,1.181,-0.185,1644.989,14.786,438.562,3.934,-1.375,-0.022,0.0,0.0,-1.495,2147.563,19.311,0.063,6.42,72.147,South America
Chile,1966,9161650.0,68001838276.086,0.05,1477.969,13.559,7.245,5.238,8466.837,1.14,-1.733,1425.901,13.054,453.987,4.149,-1.375,-0.022,0.0,0.0,-0.421,2062.546,18.891,0.063,6.42,77.412,South America
Chile,1967,9326270.0,70156004168.551,-1.353,1306.749,12.206,1.932,1.493,8479.478,1.127,1.351,1545.555,14.405,455.291,4.237,-1.375,-0.022,0.0,0.0,-0.0,2026.092,18.891,0.063,6.42,78.931,South America
Chile,1968,9491502.0,72604128425.943,1.013,1390.634,13.219,-0.442,-0.357,8296.191,1.084,2.863,1820.35,17.269,374.311,3.544,-1.375,-0.022,0.0,0.0,1.927,2193.806,20.818,0.063,6.42,78.601,South America
Chile,1969,9656302.0,75212787309.607,0.797,1449.382,14.017,7.792,6.138,8792.081,1.129,3.846,2187.496,21.115,415.609,4.005,-1.375,-0.022,0.0,0.0,-0.865,2066.819,19.954,0.063,6.42,84.764,South America
Chile,1970,9820483.0,76681094225.977,-1.588,1263.356,12.429,5.586,4.741,9129.77,1.169,4.931,2653.028,26.047,437.551,4.289,-1.375,-0.022,0.0,0.0,-2.838,1743.23,17.116,0.063,6.42,89.532,South America
Chile,1971,9984377.0,83632060912.12,0.09,1251.539,12.519,8.218,7.37,9719.944,1.16,9.833,3749.947,37.434,480.812,4.793,-1.375,-0.022,0.0,0.0,-0.771,1637.368,16.345,0.063,6.42,96.928,South America
Chile,1972,10145762.0,82724514591.482,-1.502,1083.593,11.019,1.874,1.817,9746.283,1.195,4.608,4144.431,42.042,564.28,5.718,-1.375,-0.022,0.0,0.0,0.175,1628.549,16.52,0.054,5.424,98.772,South America
Chile,1973,10307850.0,78204453808.074,-0.219,1045.184,10.799,-3.275,-3.243,9280.218,1.223,-0.116,4068.0,41.927,542.209,5.582,-1.375,-0.022,0.0,0.0,-1.647,1443.142,14.873,0.048,4.751,95.555,South America
Chile,1974,10472748.0,79087295532.9,0.718,1097.21,11.518,0.171,0.159,9151.123,1.212,-2.703,3745.839,39.224,607.365,6.355,-1.375,-0.022,0.0,0.0,-1.939,1235.254,12.934,0.043,4.192,95.741,South America
Chile,1975,10639534.0,68876029690.39,-0.122,1068.517,11.397,-4.51,-9.164,8148.091,1.258,0.069,3693.576,39.293,600.064,6.379,-1.375,-0.022,0.0,0.0,-1.355,1088.514,11.58,0.048,4.595,86.603,South America
Chile,1976,10804876.0,71532526477.7,-1.046,955.3,10.351,3.834,3.324,8332.709,1.258,7.056,4168.88,46.35,610.449,6.591,-1.375,-0.022,0.0,0.0,-0.654,1011.286,10.926,0.07,6.566,89.953,South America
Chile,1977,10969865.0,78755753769.379,-0.007,940.234,10.344,4.67,4.205,8592.459,1.197,-2.611,3987.574,43.739,635.096,6.962,-1.375,-0.022,0.0,0.0,-0.117,985.39,10.809,0.077,7.106,94.185,South America
Chile,1978,11137754.0,85332145145.317,-1.459,794.958,8.886,3.94,3.714,8798.094,1.149,-3.362,3625.663,40.379,650.905,7.245,-1.375,-0.022,0.0,0.0,-1.728,815.303,9.08,0.088,7.986,97.926,South America
Chile,1979,11304332.0,92543468490.895,-1.387,660.472,7.499,5.579,5.47,9153.982,1.119,4.734,3991.062,45.114,658.771,7.443,-1.375,-0.022,0.0,0.0,2.686,1040.877,11.766,0.091,8.132,103.422,South America
Chile,1980,11469825.0,100114139638.571,-1.547,516.008,5.953,3.273,3.388,9318.903,1.069,-9.54,2179.378,24.995,686.26,7.868,-1.375,-0.022,0.0,0.0,5.287,2258.507,25.905,0.102,8.975,106.837,South America
Chile,1981,11637615.0,106389123428.298,-0.155,495.2,5.798,0.546,0.582,9236.176,1.033,-0.001,2147.904,24.995,700.4,8.148,-1.375,-0.022,0.0,0.0,4.008,2570.322,29.914,0.107,9.274,107.446,South America
Chile,1982,11807411.0,92051169981.861,-0.567,440.025,5.232,-4.51,-7.008,8511.442,1.093,-9.54,1218.836,14.391,755.266,8.915,-1.375,-0.022,0.0,0.0,1.243,2638.587,31.156,0.134,11.434,100.465,South America
Chile,1983,11976519.0,89563039580.799,0.026,435.864,5.258,3.879,3.9,8718.469,1.167,-0.884,1127.788,13.507,803.171,9.617,-1.375,-0.022,0.0,0.0,-2.485,2393.735,28.671,0.205,17.222,104.391,South America
Chile,1984,12147764.0,94920637990.084,0.998,511.83,6.256,3.802,3.973,8924.175,1.143,0.589,1160.337,14.096,821.735,9.981,-1.375,-0.022,0.0,0.0,-0.097,2351.969,28.573,0.198,16.398,108.392,South America
Chile,1985,12326395.0,96824208129.85,0.525,546.909,6.781,1.248,1.354,8906.207,1.135,-1.179,1047.878,12.918,898.994,11.081,-1.375,-0.022,0.0,0.0,-1.324,2210.481,27.251,0.192,15.669,109.773,South America
Chile,1986,12514509.0,102085554867.138,1.76,679.259,8.542,3.874,4.257,9113.89,1.118,-5.303,608.382,7.616,946.424,11.844,-1.375,-0.022,0.0,0.0,-3.551,1893.447,23.699,0.278,22.25,114.056,South America
Chile,1987,12712786.0,108748046243.001,-0.366,639.81,8.176,4.961,5.666,9418.705,1.102,-0.001,598.837,7.616,1010.059,12.841,-1.375,-0.022,0.0,0.0,-0.622,1814.99,23.078,0.269,21.189,119.748,South America
Chile,1988,12918395.0,116708421489.327,1.874,774.56,10.05,11.611,13.916,10347.341,1.146,2.651,794.47,10.267,973.336,12.575,-1.375,-0.022,0.0,0.0,-3.811,1491.058,19.267,0.325,25.202,133.691,South America
Chile,1989,13128625.0,129211447868.746,0.133,772.242,10.184,10.57,14.139,11259.848,1.145,6.48,1275.312,16.747,803.573,10.551,-1.375,-0.022,0.0,0.0,-1.162,1378.648,18.105,0.319,24.335,147.855,South America
Chile,1990,13342876.0,134102727493.797,1.009,835.347,11.193,5.315,7.865,11669.721,1.162,2.651,1453.469,19.399,670.084,8.943,744.064,9.924,0.0,0.0,-0.351,1330.2,17.755,0.964,72.26,155.747,South America
Chile,1991,13561946.0,143880893718.871,0.128,831.232,11.321,12.415,19.339,12908.355,1.218,-4.125,1125.847,15.274,969.786,13.155,1047.778,14.207,0.0,0.0,-2.311,1138.298,15.444,1.034,76.273,175.112,South America
Chile,1992,13782300.0,161378625024.226,-2.996,600.461,8.326,11.014,19.285,14102.37,1.205,1.014,1181.41,16.29,1216.871,16.775,1345.374,18.539,0.0,0.0,-1.204,1032.704,14.24,1.747,126.784,194.423,South America
Chile,1993,13998387.0,171281128665.589,-1.395,491.433,6.931,5.682,11.054,14675.52,1.2,1.871,1296.856,18.161,1232.274,17.254,1359.319,19.025,0.0,0.0,-0.214,1001.418,14.026,1.754,125.324,205.504,South America
Chile,1994,14210680.0,179535227817.643,-0.891,421.323,6.04,4.993,10.27,15180.139,1.202,1.976,1416.519,20.138,1197.439,17.021,1325.151,18.828,0.0,0.0,-0.987,916.927,13.038,1.79,125.993,215.8,South America
Chile,1995,14416799.0,196912488226.867,-0.741,363.787,5.299,7.784,16.798,16129.482,1.182,-0.416,1367.405,19.723,1279.766,18.456,1412.152,20.357,0.0,0.0,-0.693,855.721,12.345,1.883,130.667,232.626,South America
Chile,1996,14615489.0,210179177017.245,-0.175,346.773,5.123,5.861,13.64,16844.67,1.172,0.004,1349.093,19.727,1156.497,16.908,1277.416,18.668,0.0,0.0,-1.272,757.003,11.072,1.742,119.2,246.293,South America
Chile,1997,14809289.0,222599542131.686,0.206,356.049,5.329,14.361,24.184,19011.483,1.266,3.495,1567.413,23.223,1281.672,18.987,1401.367,20.751,0.0,0.0,-3.4,517.438,7.672,1.747,117.975,281.656,South America
Chile,1998,14996745.0,228188358446.37,-0.53,316.159,4.799,0.125,0.392,18801.181,1.236,-1.53,1445.807,21.693,1064.331,15.968,1143.576,17.148,0.0,0.0,-0.345,487.933,7.328,1.162,77.526,282.074,South America
Chile,1999,15176418.0,224776689139.169,-2.347,157.668,2.452,4.129,11.662,19348.217,1.308,-8.63,860.06,13.064,895.518,13.598,992.966,15.068,0.0,0.0,-0.455,452.145,6.873,1.453,95.729,293.763,South America
Chile,2000,15351803.0,233070720395.144,-0.613,115.888,1.839,4.867,14.31,20060.492,1.323,-0.656,807.502,12.409,1205.981,18.522,1207.482,18.536,0.0,0.0,-0.859,391.042,6.014,1.377,89.727,308.099,South America
Chile,2001,15523973.0,239434535428.823,1.08,184.16,2.921,1.921,5.953,20222.619,1.313,0.655,840.724,13.064,1357.531,21.083,1359.032,21.097,0.0,0.0,0.339,408.516,6.354,1.687,108.653,314.078,South America
Chile,2002,15693798.0,243015772211.513,-0.736,135.189,2.185,2.366,7.462,20480.41,1.324,8.444,1369.68,21.509,1436.873,22.559,1438.374,22.573,0.0,0.0,-0.285,385.867,6.067,1.785,113.746,321.566,South America
Chile,2003,15859114.0,250323380135.644,0.736,180.124,2.921,0.504,1.669,20373.336,1.292,-3.548,1131.734,17.963,1380.073,21.896,1381.574,21.91,0.0,0.0,0.028,383.617,6.096,1.699,107.113,323.262,South America
Chile,2004,16017966.0,263666329866.143,-1.766,68.043,1.155,6.768,21.875,21538.131,1.31,-0.164,1110.257,17.799,1305.545,20.922,1307.046,20.936,0.0,0.0,-0.405,354.515,5.691,2.036,127.113,345.163,South America
Chile,2005,16175315.0,276979137192.693,1.601,166.285,2.755,3.776,13.057,22136.979,1.294,3.132,1293.043,20.931,1575.299,25.491,1576.8,25.505,0.0,0.0,-0.374,327.922,5.317,1.794,110.912,358.246,South America
Chile,2006,16334573.0,292616002839.422,0.669,205.565,3.425,3.449,12.381,22680.28,1.267,-0.83,1229.628,20.102,1720.371,28.112,1721.872,28.126,0.0,0.0,-1.074,258.994,4.244,1.434,87.758,370.653,South America
Chile,2007,16495543.0,305032633059.924,-2.219,68.996,1.207,-0.128,-0.412,22435.134,1.214,-0.743,1172.609,19.359,1354.111,22.348,1355.612,22.362,0.0,0.0,-0.953,198.69,3.292,2.704,163.911,370.269,South America
Chile,2008,16661463.0,313641086444.426,2.182,199.235,3.389,-0.022,-0.019,22211.674,1.181,-0.492,1131.422,18.868,1428.596,23.814,1431.905,23.858,0.0,0.0,0.396,220.449,3.687,3.6,216.053,370.276,South America
Chile,2009,16833450.0,306622052550.239,-0.16,187.65,3.229,-4.085,-11.717,21093.384,1.159,2.213,1251.322,21.082,1458.714,24.567,1464.39,24.652,0.0,0.0,0.357,239.415,4.045,3.403,202.119,355.279,South America
Chile,2010,17004166.0,322330983551.388,-0.088,180.551,3.142,2.69,9.589,21446.632,1.132,-0.773,1193.301,20.309,1250.921,21.283,1271.32,21.619,0.0,0.0,2.451,381.157,6.496,3.423,201.315,364.895,South America
Chile,2011,17173568.0,339647301021.624,0.18,189.194,3.322,5.981,21.83,22507.278,1.139,-2.992,1007.288,17.318,1208.73,20.771,1228.944,21.107,0.0,0.0,0.047,380.113,6.543,4.329,252.069,386.751,South America
Chile,2012,17341770.0,357783518204.509,0.298,204.508,3.621,4.411,17.081,23274.965,1.129,-3.669,785.93,13.648,1166.867,20.249,1190.952,20.655,0.0,0.0,-0.178,366.168,6.366,5.99,341.096,403.858,South America
Chile,2013,17509926.0,371894079132.511,5.675,883.335,15.542,2.722,11.033,23682.594,1.116,-3.013,606.272,10.636,1121.795,19.657,1155.413,20.233,0.0,0.0,-0.48,335.212,5.886,5.99,341.096,414.917,South America
